length_mean;length_std;max_length;min_length;max_char_freq;min_char_freq;char_freq_std;code
5.5;1.118033988749895;7;4;13;9;2.0;1
5.0;2.160246899469287;7;2;8;7;0.5;1
4.714285714285714;2.1852940772540506;7;1;18;15;1.5;0
3.9;1.7578395831246945;7;1;23;16;3.5;0
4.75;1.299038105676658;6;3;10;9;0.5;1
5.5;1.5;7;4;13;9;2.0;1
3.0;0.0;3;3;4;2;1.0;1
5.1;1.3;7;3;29;22;3.5;0
4.0;0.0;4;4;12;12;0.0;1
5.666666666666667;1.247219128924647;7;4;27;24;1.5;1
4.75;1.0897247358851685;6;3;12;7;2.5;1
4.0;0.0;4;4;9;7;1.0;1
4.0;0.0;4;4;7;5;1.0;1
4.0;0.0;4;4;4;0;2.0;1
7.0;0.0;7;7;4;3;0.5;1
4.5;2.5;7;2;5;4;0.5;1
4.0;1.7888543819998317;7;2;12;8;2.0;1
7.0;0.0;7;7;18;10;4.0;1
6.0;1.0;7;5;7;5;1.0;1
7.0;0.0;7;7;30;19;5.5;1
4.6;1.7435595774162693;7;2;13;10;1.5;0
5.5;1.707825127659933;7;2;20;13;3.5;1
4.333333333333333;1.4907119849998596;6;2;16;10;3.0;1
5.333333333333333;1.699673171197595;7;3;9;7;1.0;1
5.0;0.0;5;5;13;12;0.5;1
4.166666666666667;0.8975274678557507;5;3;13;12;0.5;1
4.0;2.1908902300206643;7;1;12;8;2.0;1
4.333333333333333;0.4714045207910317;5;4;8;5;1.5;1
5.0;1.4142135623730951;7;3;13;12;0.5;1
4.5;1.5;6;3;5;4;0.5;1
7.0;0.0;7;7;5;2;1.5;1
5.0;1.632993161855452;7;3;10;5;2.5;1
4.0;1.0;5;3;5;3;1.0;1
4.333333333333333;0.7453559924999298;5;3;14;12;1.0;1
4.3;1.5524174696260025;7;2;23;20;1.5;0
5.125;1.6153559979150107;7;2;23;18;2.5;1
10.0;0.0;10;10;32;28;2.0;1
4.625;1.2183492931011204;6;3;21;16;2.5;0
4.5;1.8027756377319946;7;2;23;22;0.5;0
5.285714285714286;2.4327694808466287;7;1;19;18;0.5;1
3.6666666666666665;1.247219128924647;5;2;9;2;3.5;1
7.0;0.0;7;7;11;10;0.5;1
4.333333333333333;2.494438257849294;7;1;8;5;1.5;1
3.6666666666666665;2.0548046676563256;6;1;7;4;1.5;1
6.0;0.0;6;6;22;20;1.0;1
4.5;2.29128784747792;7;1;23;22;0.5;0
3.0;2.0;5;1;5;1;2.0;1
5.2;1.9390719429665317;7;2;15;11;2.0;1
6.5;0.5;7;6;7;6;0.5;1
6.0;0.0;6;6;16;14;1.0;1
5.555555555555555;2.006163342807532;7;1;27;23;2.0;1
5.2;1.9390719429665317;7;2;14;12;1.0;1
5.333333333333333;1.699673171197595;7;3;9;7;1.0;1
4.0;2.160246899469287;6;1;7;5;1.0;1
5.4;1.624807680927192;7;2;29;25;2.0;0
6.0;0.0;6;6;15;15;0.0;1
5.333333333333333;2.357022603955158;7;2;16;16;0.0;1
4.166666666666667;1.5723301886761005;7;2;13;12;0.5;1
4.0;1.4907119849998598;6;2;18;18;0.0;0
4.0;0.816496580927726;5;3;8;4;2.0;1
6.5;0.8660254037844386;7;5;16;10;3.0;1
7.0;0.0;7;7;4;3;0.5;1
5.0;0.0;5;5;20;10;5.0;1
7.0;0.0;7;7;16;12;2.0;1
4.4;1.8547236990991407;7;2;12;10;1.0;1
4.428571428571429;2.1285234893930487;7;1;18;13;2.5;0
4.6;1.8547236990991407;6;1;13;10;1.5;1
4.0;1.4142135623730951;5;2;7;5;1.0;1
4.5;2.5;7;2;5;4;0.5;1
6.0;0.0;6;6;17;13;2.0;1
5.0;0.0;5;5;10;10;0.0;1
4.333333333333333;2.494438257849294;7;1;8;5;1.5;1
9.0;0.0;9;9;10;8;1.0;1
7.0;0.0;7;7;8;6;1.0;1
3.0;0.0;3;3;5;4;0.5;1
5.0;0.0;5;5;17;13;2.0;1
5.0;0.0;5;5;6;4;1.0;1
5.0;2.0;7;1;17;13;2.0;1
10.0;0.0;10;10;18;12;3.0;1
4.0;0.0;4;4;2;2;0.0;1
4.0;2.449489742783178;7;1;7;5;1.0;1
4.857142857142857;1.1248582677159729;7;3;19;15;2.0;1
5.5;2.0615528128088303;7;2;13;9;2.0;1
6.0;1.0;7;5;6;6;0.0;1
6.0;1.4142135623730951;7;4;12;6;3.0;1
5.0;2.345207879911715;7;1;12;8;2.0;1
5.3;1.1874342087037917;7;4;34;19;7.5;1
4.75;1.920286436967152;7;1;22;16;3.0;0
3.5;1.3844373104863459;5;1;12;9;1.5;0
3.3333333333333335;1.247219128924647;5;2;9;1;4.0;0
10.0;0.0;10;10;15;15;0.0;1
2.6666666666666665;1.247219128924647;4;1;6;2;2.0;0
4.5;1.707825127659933;7;2;21;6;7.5;0
5.0;1.4142135623730951;7;3;28;22;3.0;0
5.333333333333333;1.247219128924647;7;4;11;5;3.0;1
6.5;0.5;7;6;8;5;1.5;1
5.222222222222222;1.4740554623801778;7;3;25;22;1.5;0
2.0;1.0;3;1;3;1;1.0;1
4.75;1.479019945774904;7;2;22;16;3.0;0
3.0;0.0;3;3;5;4;0.5;1
4.0;3.0;7;1;4;4;0.0;1
4.0;0.0;4;4;3;1;1.0;1
8.0;0.0;8;8;32;24;4.0;1
10.0;0.0;10;10;29;21;4.0;1
5.555555555555555;0.9558139185602919;7;4;31;19;6.0;1
4.0;1.4142135623730951;5;2;6;6;0.0;1
6.0;0.0;6;6;23;19;2.0;1
7.0;0.0;7;7;4;3;0.5;1
4.333333333333333;1.4907119849998596;6;2;15;11;2.0;1
5.285714285714286;1.6659862556700855;7;2;19;18;0.5;1
9.0;0.0;9;9;15;12;1.5;1
4.5;2.5;7;2;6;3;1.5;1
5.25;0.82915619758885;6;4;13;8;2.5;1
6.0;0.0;6;6;7;5;1.0;1
4.428571428571429;1.2936264483053452;7;3;19;12;3.5;0
5.333333333333333;1.247219128924647;7;3;19;13;3.0;1
6.1;1.0440306508910548;7;4;36;25;5.5;1
5.5;0.5;6;5;8;3;2.5;1
5.125;1.6153559979150107;7;3;26;15;5.5;1
4.75;1.920286436967152;7;2;11;8;1.5;1
5.666666666666667;1.8856180831641267;7;3;10;7;1.5;1
5.0;0.0;5;5;11;9;1.0;1
4.25;1.479019945774904;6;2;17;17;0.0;0
5.0;0.0;5;5;13;7;3.0;1
4.6;2.244994432064365;7;1;13;10;1.5;1
4.875;1.2686114456365274;6;3;21;18;1.5;1
4.8;1.9390719429665315;7;2;15;9;3.0;1
4.25;2.7726341266023544;7;1;9;8;0.5;1
4.5;1.6583123951777;7;3;11;7;2.0;1
5.125;0.9270248108869579;6;3;23;18;2.5;1
4.285714285714286;0.6998542122237652;5;3;16;14;1.0;1
5.0;1.7888543819998317;7;2;14;11;1.5;1
8.0;0.0;8;8;20;12;4.0;1
5.285714285714286;1.9059520091609048;7;2;19;18;0.5;1
4.666666666666667;1.247219128924647;7;2;25;17;4.0;0
5.5;0.5;6;5;6;5;0.5;1
4.0;0.0;4;4;14;10;2.0;1
4.857142857142857;1.2453996981544782;6;3;18;16;1.0;0
2.3333333333333335;0.9428090415820634;3;1;4;3;0.5;1
4.0;0.0;4;4;5;3;1.0;1
3.8;1.469693845669907;6;2;10;9;0.5;0
4.2;1.7204650534085253;7;2;12;9;1.5;1
6.0;0.0;6;6;6;6;0.0;1
5.75;2.165063509461097;7;2;13;10;1.5;1
4.0;1.0954451150103321;5;2;13;7;3.0;1
3.3333333333333335;1.699673171197595;5;1;10;10;0.0;0
3.0;2.0;5;1;5;1;2.0;1
6.0;0.0;6;6;19;17;1.0;1
1.5;0.5;2;1;2;1;0.5;1
4.375;1.4086784586980805;6;1;21;14;3.5;0
5.714285714285714;1.0301575072754257;7;4;23;17;3.0;1
3.0;0.0;3;3;10;8;1.0;1
5.0;0.0;5;5;6;4;1.0;1
4.0;0.0;4;4;12;8;2.0;1
9.0;0.0;9;9;31;23;4.0;1
5.0;1.7320508075688772;7;2;24;16;4.0;0
3.0;0.0;3;3;6;6;0.0;1
5.0;1.0;6;4;6;4;1.0;1
4.75;1.6393596310755;6;2;10;9;0.5;1
3.4;1.854723699099141;6;1;11;6;2.5;0
4.875;2.2043990110685496;7;1;21;18;1.5;0
4.333333333333333;0.9428090415820634;5;3;8;5;1.5;1
5.666666666666667;1.7950549357115015;7;2;18;16;1.0;1
3.5;2.5;6;1;5;2;1.5;1
6.333333333333333;0.4714045207910317;7;6;12;7;2.5;1
3.0;0.0;3;3;9;6;1.5;1
5.0;1.0;6;4;5;5;0.0;1
3.5;0.5;4;3;5;2;1.5;1
5.0;1.927248223318863;7;2;21;14;3.5;1
6.0;0.816496580927726;7;5;12;6;3.0;1
6.0;0.0;6;6;20;16;2.0;1
4.333333333333333;2.357022603955158;6;1;7;6;0.5;1
4.0;1.9148542155126762;7;2;12;12;0.0;1
3.25;0.82915619758885;4;2;7;6;0.5;0
3.25;1.0897247358851685;5;2;10;3;3.5;0
5.0;0.0;5;5;18;17;0.5;1
4.625;2.1758618981911515;7;1;20;17;1.5;0
4.5;0.5;5;4;5;4;0.5;1
4.0;2.309401076758503;7;1;14;10;2.0;0
4.5;1.3844373104863459;7;3;15;12;1.5;1
7.0;0.0;7;7;4;3;0.5;1
10.0;0.0;10;10;14;6;4.0;1
6.0;0.0;6;6;3;3;0.0;1
5.5;1.3228756555322954;7;4;30;14;8.0;1
4.875;1.8328597873268975;7;2;20;19;0.5;1
2.3333333333333335;0.4714045207910317;3;2;4;3;0.5;1
5.0;0.0;5;5;23;12;5.5;1
3.25;0.82915619758885;4;2;7;6;0.5;1
4.714285714285714;1.6659862556700857;7;2;18;15;1.5;1
4.25;2.277608394786075;7;2;10;7;1.5;1
4.0;1.5811388300841898;6;2;9;7;1.0;1
4.666666666666667;1.247219128924647;6;3;10;4;3.0;1
5.285714285714286;1.4846149779161804;7;3;20;17;1.5;1
4.142857142857143;2.030381486221699;7;1;19;10;4.5;0
8.0;0.0;8;8;26;22;2.0;1
5.0;1.0;6;4;6;4;1.0;1
5.4;2.244994432064365;7;1;14;13;0.5;1
7.0;0.0;7;7;6;1;2.5;1
4.833333333333333;1.0671873729054746;6;3;16;13;1.5;1
5.0;2.0;7;3;6;4;1.0;1
5.166666666666667;1.3437096247164249;7;3;17;14;1.5;1
4.666666666666667;1.9720265943665387;7;1;14;14;0.0;1
5.333333333333333;1.699673171197595;7;3;8;8;0.0;1
5.333333333333333;1.247219128924647;7;4;30;18;6.0;1
5.25;1.5612494995995996;7;3;21;21;0.0;1
4.0;0.6324555320336759;5;3;13;7;3.0;1
5.0;1.632993161855452;7;2;15;15;0.0;1
4.0;1.5;7;2;21;11;5.0;0
4.0;1.0;5;3;5;3;1.0;1
4.714285714285714;1.6659862556700857;7;3;20;13;3.5;0
5.166666666666667;1.5723301886761007;7;2;17;14;1.5;1
6.0;0.0;6;6;10;8;1.0;1
6.0;0.0;6;6;17;13;2.0;1
5.5;1.5;7;4;11;11;0.0;1
4.0;0.0;4;4;14;10;2.0;1
3.0;0.0;3;3;8;7;0.5;1
9.0;0.0;9;9;15;12;1.5;1
4.0;2.160246899469287;7;2;7;5;1.0;1
4.8;0.39999999999999997;5;4;13;11;1.0;1
4.0;1.0;5;3;4;4;0.0;1
10.0;0.0;10;10;20;10;5.0;1
5.4;1.6852299546352716;7;2;27;27;0.0;0
5.142857142857143;1.8844151368961313;7;2;22;14;4.0;1
4.8;1.7204650534085253;7;2;13;11;1.0;1
4.666666666666667;2.211083193570267;7;1;15;13;1.0;0
5.0;1.8708286933869707;7;2;14;6;4.0;0
4.0;2.1213203435596424;7;1;9;7;1.0;1
5.444444444444445;1.4989708403591155;7;3;26;23;1.5;1
4.222222222222222;1.3966450099973928;6;3;19;19;0.0;0
5.0;0.0;5;5;7;3;2.0;1
8.0;0.0;8;8;12;4;4.0;1
9.0;0.0;9;9;23;22;0.5;1
10.0;0.0;10;10;32;28;2.0;1
5.1;1.374772708486752;7;3;30;21;4.5;0
5.0;2.160246899469287;7;2;8;7;0.5;1
5.0;0.0;5;5;3;2;0.5;1
5.0;1.3093073414159542;7;3;18;17;0.5;1
4.5;1.6881943016134133;7;1;24;21;1.5;0
2.5;0.5;3;2;3;2;0.5;1
5.0;0.0;5;5;13;7;3.0;1
3.0;0.0;3;3;3;3;0.0;1
3.5;1.5;6;2;9;5;2.0;1
5.5;1.4317821063276353;7;3;30;25;2.5;1
3.1666666666666665;1.3437096247164249;5;1;10;9;0.5;0
4.166666666666667;1.7716909687891083;7;2;13;12;0.5;0
3.857142857142857;1.2453996981544782;6;2;15;12;1.5;0
5.0;1.4832396974191326;7;3;28;22;3.0;0
7.0;0.0;7;7;8;6;1.0;1
3.6666666666666665;0.4714045207910317;4;3;10;1;4.5;0
5.0;1.0;6;4;5;5;0.0;1
4.6;1.4966629547095764;6;2;14;9;2.5;1
8.0;0.0;8;8;24;16;4.0;1
5.333333333333333;1.1547005383792515;7;3;25;23;1.0;0
4.0;1.4142135623730951;5;2;7;5;1.0;1
7.0;0.0;7;7;11;10;0.5;1
9.0;0.0;9;9;17;10;3.5;1
4.0;0.0;4;4;16;12;2.0;1
5.0;2.0;7;3;7;3;2.0;1
5.833333333333333;0.8975274678557505;7;4;19;16;1.5;1
4.5;1.5;7;3;14;4;5.0;0
3.75;1.7853571071357126;6;2;8;7;0.5;1
4.5;0.5;5;4;5;4;0.5;1
10.0;0.0;10;10;11;9;1.0;1
5.285714285714286;1.9059520091609048;7;1;21;16;2.5;1
7.0;0.0;7;7;27;22;2.5;1
5.0;1.7888543819998317;7;2;17;8;4.5;1
4.6;1.7435595774162693;6;2;13;10;1.5;1
3.8333333333333335;1.5723301886761005;7;2;12;11;0.5;1
3.8;1.9390719429665317;7;2;11;8;1.5;1
3.75;2.165063509461097;7;1;11;4;3.5;0
4.166666666666667;1.2133516482134197;6;3;15;10;2.5;0
4.0;0.0;4;4;11;9;1.0;1
7.0;0.0;7;7;29;20;4.5;1
4.6;1.3564659966250536;6;3;13;10;1.5;1
4.25;1.920286436967152;7;2;10;7;1.5;1
2.0;1.4142135623730951;4;1;3;3;0.0;0
5.125;1.7633419974582356;7;2;24;17;3.5;0
3.5;0.5;4;3;4;3;0.5;1
9.0;0.0;9;9;18;9;4.5;1
5.555555555555555;1.2570787221094177;7;3;30;20;5.0;0
3.3333333333333335;2.6246692913372702;7;1;6;4;1.0;1
3.5;2.5;6;1;4;3;0.5;1
5.0;0.0;5;5;4;1;1.5;1
4.5;2.217355782608345;7;1;16;11;2.5;0
4.444444444444445;1.2570787221094177;6;2;22;18;2.0;0
6.166666666666667;0.8975274678557507;7;5;19;18;0.5;1
5.142857142857143;1.124858267715973;7;4;20;16;2.0;1
4.5;0.5;5;4;5;4;0.5;1
5.0;1.2649110640673518;7;4;13;12;0.5;1
7.0;0.0;7;7;16;12;2.0;1
6.2;1.6000000000000003;7;3;19;12;3.5;1
10.0;0.0;10;10;40;30;5.0;1
5.111111111111111;2.078698548207745;7;1;27;19;4.0;0
4.333333333333333;1.8856180831641267;7;2;23;16;3.5;0
6.0;0.0;6;6;6;6;0.0;1
4.166666666666667;1.3437096247164249;6;3;15;10;2.5;1
5.0;1.224744871391589;7;4;11;9;1.0;1
5.333333333333333;1.9436506316151;7;1;27;21;3.0;0
4.0;2.449489742783178;7;1;6;6;0.0;1
4.666666666666667;1.3743685418725535;6;2;15;13;1.0;1
10.0;0.0;10;10;23;17;3.0;1
5.0;0.0;5;5;3;2;0.5;1
4.0;1.6903085094570331;6;1;16;12;2.0;0
5.333333333333333;2.0548046676563256;7;1;16;16;0.0;1
4.333333333333333;1.247219128924647;6;3;15;11;2.0;1
4.7;1.4866068747318506;7;1;25;22;1.5;0
2.8;1.469693845669907;5;1;9;5;2.0;0
5.0;2.04939015319192;7;1;28;22;3.0;0
7.0;0.0;7;7;11;10;0.5;1
10.0;0.0;10;10;26;24;1.0;1
6.0;1.224744871391589;7;4;14;10;2.0;1
7.0;0.0;7;7;5;2;1.5;1
3.3333333333333335;1.699673171197595;5;1;5;5;0.0;1
8.0;0.0;8;8;28;28;0.0;1
3.0;0.0;3;3;10;5;2.5;1
4.333333333333333;1.699673171197595;7;2;15;11;2.0;1
5.111111111111111;2.1314806770278754;7;1;24;22;1.0;0
9.0;0.0;9;9;18;18;0.0;1
4.666666666666667;2.0548046676563256;7;2;7;7;0.0;1
5.333333333333333;2.357022603955158;7;2;8;8;0.0;1
5.0;2.0816659994661326;7;2;17;13;2.0;1
5.625;1.8666480653835098;7;1;27;18;4.5;0
5.0;1.0;6;4;8;2;3.0;1
4.0;2.449489742783178;7;1;7;5;1.0;1
4.333333333333333;2.357022603955158;6;1;7;6;0.5;1
4.0;0.0;4;4;4;0;2.0;1
10.0;0.0;10;10;21;19;1.0;1
7.0;0.0;7;7;9;5;2.0;1
4.142857142857143;1.8070158058105026;7;1;15;14;0.5;0
7.0;0.0;7;7;22;20;1.0;1
4.333333333333333;1.7950549357115013;6;1;16;10;3.0;0
4.9;1.7;7;2;30;19;5.5;0
4.0;3.0;7;1;5;3;1.0;1
4.5;2.5;7;2;6;3;1.5;1
7.0;0.0;7;7;15;13;1.0;1
4.375;1.653594569415369;7;2;19;16;1.5;0
5.0;1.4142135623730951;7;4;8;7;0.5;1
3.0;2.0;5;1;4;2;1.0;1
4.0;0.0;4;4;9;3;3.0;1
4.0;0.0;4;4;3;1;1.0;1
1.0;0.0;1;1;1;0;0.5;1
9.0;0.0;9;9;33;30;1.5;1
4.75;1.6393596310755;6;2;11;8;1.5;1
5.0;0.0;5;5;3;2;0.5;1
4.875;2.2043990110685496;7;1;21;18;1.5;0
3.0;1.632993161855452;5;1;5;4;0.5;1
8.0;0.0;8;8;27;21;3.0;1
3.5;1.5;5;2;4;3;0.5;1
4.666666666666667;1.699673171197595;7;3;7;7;0.0;1
6.0;0.0;6;6;7;5;1.0;1
4.833333333333333;1.3437096247164249;7;3;16;13;1.5;1
5.333333333333333;2.357022603955158;7;2;8;8;0.0;1
7.0;0.0;7;7;18;17;0.5;1
6.0;1.0;7;5;9;3;3.0;1
9.0;0.0;9;9;14;13;0.5;1
2.3333333333333335;0.9428090415820634;3;1;4;3;0.5;1
8.0;0.0;8;8;8;8;0.0;1
3.0;1.632993161855452;5;1;6;3;1.5;1
4.0;2.160246899469287;6;1;6;6;0.0;1
6.0;0.0;6;6;12;6;3.0;1
4.0;0.6324555320336759;5;3;12;8;2.0;1
3.5;1.5;5;2;4;3;0.5;1
3.0;0.0;3;3;9;9;0.0;1
6.0;0.0;6;6;22;14;4.0;1
4.0;0.0;4;4;7;5;1.0;1
4.833333333333333;1.5723301886761005;7;3;15;14;0.5;1
5.0;0.816496580927726;6;4;8;7;0.5;1
3.888888888888889;1.5947444549341472;6;1;19;16;1.5;0
5.5;1.5;7;4;7;4;1.5;1
10.0;0.0;10;10;27;23;2.0;1
5.6;1.9595917942265424;7;2;16;12;2.0;1
6.0;0.0;6;6;9;9;0.0;1
4.5;0.5;5;4;7;2;2.5;1
6.0;0.0;6;6;5;1;2.0;1
4.5;2.5;7;2;5;4;0.5;1
3.7777777777777777;2.4393887111222385;7;1;17;17;0.0;0
2.75;0.82915619758885;4;2;6;5;0.5;1
4.555555555555555;1.8324913891634047;7;1;22;19;1.5;0
3.3333333333333335;1.699673171197595;5;1;7;3;2.0;1
8.0;0.0;8;8;36;20;8.0;1
7.0;0.0;7;7;4;3;0.5;1
5.0;0.0;5;5;9;6;1.5;1
5.0;1.4142135623730951;6;3;9;6;1.5;1
4.444444444444445;0.8314794192830981;6;3;23;17;3.0;0
5.6;1.0198039027185568;7;4;15;13;1.0;1
5.333333333333333;0.9428090415820634;6;4;10;6;2.0;1
4.4;1.7435595774162693;7;1;25;19;3.0;0
6.0;0.0;6;6;19;11;4.0;1
4.888888888888889;1.5234788000891208;7;2;24;20;2.0;0
4.166666666666667;1.7716909687891083;7;2;13;12;0.5;1
3.5;2.5;6;1;5;2;1.5;1
3.0;0.0;3;3;6;6;0.0;1
4.25;1.8540496217739157;7;2;18;16;1.0;0
4.0;0.0;4;4;15;9;3.0;1
4.25;2.384848003542364;7;1;10;7;1.5;1
5.2;2.2271057451320084;7;1;14;12;1.0;1
6.0;0.8944271909999159;7;5;15;15;0.0;1
3.5;0.5;4;3;5;2;1.5;1
4.8;1.16619037896906;7;4;13;11;1.0;1
4.0;0.0;4;4;6;6;0.0;1
4.6;2.33238075793812;7;1;13;10;1.5;1
3.3333333333333335;1.699673171197595;5;1;8;2;3.0;1
5.333333333333333;1.3743685418725535;7;3;17;15;1.0;1
3.5;2.0615528128088303;6;1;9;5;2.0;0
6.0;1.224744871391589;7;4;12;12;0.0;1
4.0;2.23606797749979;7;1;8;8;0.0;1
5.0;1.118033988749895;7;4;21;19;1.0;1
4.5;1.5;6;3;5;4;0.5;1
4.0;1.4142135623730951;6;2;10;6;2.0;0
8.0;0.0;8;8;29;27;1.0;1
4.333333333333333;2.494438257849294;7;1;7;6;0.5;1
4.9;2.1656407827707715;7;1;25;24;0.5;0
4.428571428571429;1.8405855323893037;7;2;16;15;0.5;1
1.6666666666666667;0.4714045207910317;2;1;3;2;0.5;0
5.5;1.118033988749895;7;4;13;9;2.0;1
3.5;1.6583123951777;5;1;7;7;0.0;1
7.0;0.0;7;7;22;20;1.0;1
4.4;1.4966629547095764;7;3;13;9;2.0;0
4.428571428571429;1.3997084244475304;6;2;20;11;4.5;1
4.111111111111111;1.7284832429004495;6;1;20;17;1.5;0
5.75;1.0897247358851685;7;4;13;10;1.5;1
4.0;1.6733200530681511;7;2;10;10;0.0;1
3.0;1.632993161855452;5;1;6;3;1.5;1
10.0;0.0;10;10;21;19;1.0;1
5.25;1.3919410907075054;7;3;22;20;1.0;1
4.25;2.165063509461097;7;1;10;7;1.5;0
3.6666666666666665;0.4714045207910317;4;3;7;4;1.5;1
4.4;1.3564659966250536;7;3;11;11;0.0;1
5.0;0.0;5;5;7;3;2.0;1
4.5;1.6583123951777;7;2;18;18;0.0;0
5.0;1.8257418583505538;7;2;23;22;0.5;0
4.0;0.0;4;4;7;1;3.0;1
5.0;0.0;5;5;17;13;2.0;1
5.0;1.699673171197595;7;2;27;18;4.5;0
5.0;2.0;7;3;6;4;1.0;1
4.8;2.227105745132009;7;1;13;11;1.0;1
7.0;0.0;7;7;5;2;1.5;1
5.0;1.8708286933869707;7;2;11;9;1.0;1
5.333333333333333;1.699673171197595;7;3;8;8;0.0;1
5.0;0.0;5;5;15;15;0.0;1
5.5;0.5;6;5;8;3;2.5;1
3.75;2.165063509461097;7;1;9;6;1.5;1
4.0;2.0;6;2;5;3;1.0;1
4.666666666666667;1.699673171197595;7;3;8;6;1.0;1
10.0;0.0;10;10;17;13;2.0;1
4.9;0.9433981132056604;7;3;26;23;1.5;1
4.5;1.5;7;3;14;4;5.0;1
4.333333333333333;1.247219128924647;6;3;9;4;2.5;1
4.8;2.4;7;1;13;11;1.0;0
2.8333333333333335;1.950783318453271;6;1;10;7;1.5;0
3.7142857142857144;2.0503857277724746;7;1;15;11;2.0;0
4.0;1.632993161855452;6;1;20;16;2.0;0
4.0;1.6733200530681511;6;1;20;20;0.0;0
4.444444444444445;1.7069212773041353;7;1;20;20;0.0;0
3.0;1.4142135623730951;5;1;10;8;1.0;0
4.2;1.6;6;1;22;20;1.0;0
4.6;1.624807680927192;7;3;17;6;5.5;0
5.75;1.920286436967152;7;1;25;21;2.0;0
4.555555555555555;1.9499920860871383;7;2;21;20;0.5;0
2.6666666666666665;1.699673171197595;5;1;6;2;2.0;0
5.125;2.0879116360612584;7;1;22;19;1.5;0
3.888888888888889;1.5234788000891208;6;2;20;15;2.5;0
3.5555555555555554;1.7708197167232473;6;1;19;13;3.0;0
3.6666666666666665;2.560381915956203;7;1;15;7;4.0;0
4.888888888888889;1.6629588385661962;7;1;22;22;0.0;0
4.5;1.707825127659933;6;1;21;6;7.5;0
3.6;1.3564659966250536;6;1;19;17;1.0;0
5.0;1.2909944487358056;7;3;19;11;4.0;0
4.0;2.138089935299395;7;1;14;14;0.0;0
4.7;1.9000000000000001;7;1;27;20;3.5;0
4.0;2.390457218668787;7;1;16;12;2.0;0
4.142857142857143;2.231499907401901;7;1;19;10;4.5;0
4.25;1.6393596310755;6;2;18;16;1.0;0
4.6;2.1540659228538015;7;2;12;11;0.5;0
3.5714285714285716;1.5907898179514348;6;1;13;12;0.5;0
4.777777777777778;1.8121673811444545;6;1;22;21;0.5;0
4.0;2.160246899469287;7;1;19;17;1.0;0
3.6;1.4966629547095764;6;1;20;16;2.0;0
4.0;2.0548046676563256;7;1;21;15;3.0;0
3.0;1.0954451150103321;4;1;8;7;0.5;0
3.875;1.7633419974582356;6;1;16;15;0.5;0
4.222222222222222;1.8724777273725242;7;1;23;15;4.0;0
4.5;2.0615528128088303;7;1;19;17;1.0;0
3.8;2.227105745132009;7;1;19;19;0.0;0
3.4285714285714284;1.9166296949998198;6;1;15;9;3.0;0
4.0;2.23606797749979;7;1;16;16;0.0;0
4.4;1.8547236990991407;7;2;17;5;6.0;0
3.2;1.7204650534085253;6;1;12;4;4.0;0
4.4;1.9078784028338913;7;1;24;20;2.0;0
3.4;1.3564659966250538;5;1;9;8;0.5;0
3.8;2.3151673805580453;7;1;20;18;1.0;0
3.8333333333333335;1.7716909687891083;6;1;12;11;0.5;0
3.4;2.0591260281974;7;1;9;8;0.5;0
2.7142857142857144;1.665986255670086;6;1;10;9;0.5;0
3.9;2.1656407827707715;7;1;24;15;4.5;0
4.0;1.8708286933869707;7;2;13;3;5.0;0
4.6;1.42828568570857;7;2;28;18;5.0;0
4.0;2.1908902300206643;7;1;22;18;2.0;0
3.1666666666666665;1.950783318453271;7;1;11;8;1.5;0
5.142857142857143;1.8844151368961313;7;1;19;17;1.0;0
4.666666666666667;2.1343747458109497;7;1;18;10;4.0;0
2.75;0.9682458365518543;4;1;12;10;1.0;0
3.888888888888889;1.852592444503674;7;1;18;17;0.5;0
3.25;1.479019945774904;5;1;7;6;0.5;0
2.5;1.118033988749895;4;1;6;4;1.0;0
4.222222222222222;2.1487866228681907;7;1;22;16;3.0;0
4.3;2.238302928559939;7;1;23;20;1.5;0
4.333333333333333;2.160246899469287;7;1;23;16;3.5;0
4.0;1.927248223318863;7;1;15;13;1.0;0
4.0;2.138089935299395;7;1;15;13;1.0;0
5.0;1.5118578920369088;7;2;19;16;1.5;0
4.555555555555555;1.9499920860871383;7;2;25;16;4.5;0
4.714285714285714;2.0503857277724746;7;1;20;13;3.5;0
4.555555555555555;2.165954298846436;7;1;23;18;2.5;0
3.8333333333333335;1.950783318453271;7;2;12;11;0.5;0
4.166666666666667;1.462494064565354;5;1;13;12;0.5;0
1.6666666666666667;0.9428090415820634;3;1;3;2;0.5;0
2.5;1.3228756555322954;5;1;11;9;1.0;0
4.0;2.0;7;1;13;11;1.0;0
4.5;1.9364916731037085;7;1;20;16;2.0;0
4.75;2.165063509461097;7;1;22;16;3.0;0
4.5;1.857417562100671;7;2;26;19;3.5;0
4.222222222222222;2.3465235646603197;7;1;20;18;1.0;0
4.3;1.9519221295943134;7;1;25;18;3.5;0
4.8;2.181742422927143;7;1;28;20;4.0;0
4.888888888888889;1.852592444503674;7;1;23;21;1.0;0
2.75;1.920286436967152;6;1;6;5;0.5;0
4.9;1.7578395831246945;7;2;35;14;10.5;0
3.888888888888889;2.4241582476968255;7;1;19;16;1.5;0
4.111111111111111;2.282515398241571;7;1;21;16;2.5;0
3.142857142857143;1.9587584572574412;7;1;12;10;1.0;0
3.857142857142857;2.099562636671296;7;1;14;13;0.5;0
5.333333333333333;2.0548046676563256;7;1;19;13;3.0;0
5.125;1.4523687548277813;7;2;22;19;1.5;0
