length_mean;length_std;max_length;min_length;global_zero_character_freq;global_one_character_freq;char_freq_std;zero_char_freq_std;one_char_freq_std;code
5.375;1.4086784586980805;7;3;23;20;1.5;0.16660606891571053;0.16660606891571053;1
3.8;1.7204650534085253;7;2;5;14;4.5;0.33166247903554;0.33166247903553997;1
6.0;0.0;6;6;6;6;0.0;0.16666666666666666;0.16666666666666666;1
4.6;2.244994432064365;7;2;12;11;0.5;0.06033917737697964;0.060339177376979636;1
5.142857142857143;1.5518257844571737;7;3;23;13;5.0;0.22928904195371766;0.22928904195371763;1
5.75;0.4330127018922193;6;5;15;8;3.5;0.10639287779003088;0.10639287779003087;1
4.75;2.48746859276655;7;1;10;9;0.5;0.22231963567837024;0.2223196356783702;1
3.3333333333333335;2.6246692913372702;7;1;4;6;1.0;0.2208004403689453;0.2208004403689453;1
6.666666666666667;0.4714045207910317;7;6;15;5;5.0;0.08093681767607594;0.08093681767607594;1
6.0;1.4142135623730951;7;4;9;9;0.0;0.1515228816828316;0.15152288168283162;1
4.0;2.1213203435596424;6;1;6;10;2.0;0.2886751345948129;0.2886751345948129;1
5.5;0.8660254037844386;7;5;10;12;1.0;0.08329931278350428;0.08329931278350428;1
5.0;0.0;5;5;3;7;2.0;0.1;0.10000000000000003;1
3.0;2.0;5;1;3;3;0.0;0.3;0.3;1
5.25;1.299038105676658;7;4;14;7;3.5;0.25132514444697435;0.2513251444469743;1
4.75;1.0897247358851685;6;3;10;9;0.5;0.12801909579781012;0.12801909579781012;1
4.75;1.7853571071357126;7;2;9;10;0.5;0.07240405333111888;0.07240405333111889;1
4.5;1.6072751268321592;7;2;15;12;1.5;0.1843133293502271;0.1843133293502271;1
5.166666666666667;0.8975274678557507;7;4;16;15;0.5;0.22679430679885215;0.22679430679885218;1
4.0;2.449489742783178;7;1;4;8;2.0;0.3454432887749264;0.3454432887749264;1
3.3333333333333335;0.4714045207910317;4;3;5;5;0.0;0.19641855032959654;0.19641855032959654;1
4.75;1.920286436967152;7;2;10;9;0.5;0.2577456558882258;0.2577456558882258;1
5.666666666666667;0.4714045207910317;6;5;8;9;0.5;0.1440164599646191;0.14401645996461912;1
4.0;2.449489742783178;7;1;5;7;1.0;0.29928107357086986;0.29928107357086986;1
4.25;1.479019945774904;6;2;8;9;0.5;0.27012728481217885;0.27012728481217885;1
3.25;0.82915619758885;4;2;7;6;0.5;0.14877975892797604;0.148779758927976;1
3.5;2.5;6;1;3;4;0.5;0.33333333333333337;0.3333333333333333;1
4.0;2.0;6;2;2;6;2.0;0.16666666666666669;0.16666666666666669;1
6.0;0.0;6;6;4;2;1.0;0.0;0.0;1
5.0;1.8973665961010275;7;2;11;14;1.5;0.26304341226248923;0.26304341226248923;1
2.6666666666666665;1.247219128924647;4;1;5;3;1.0;0.41573970964154905;0.41573970964154905;1
6.5;0.5;7;6;12;14;1.0;0.08808719396993299;0.08808719396993298;1
5.0;1.632993161855452;7;3;6;9;1.5;0.15363242708016328;0.15363242708016334;1
3.7142857142857144;1.1605769149479945;6;2;16;10;3.0;0.2901442287369986;0.2901442287369986;1
4.166666666666667;1.7716909687891083;7;2;14;11;1.5;0.35130255587552484;0.35130255587552484;1
3.0;1.0;4;2;3;3;0.0;0.0;0.0;1
3.6666666666666665;1.247219128924647;5;2;5;6;0.5;0.14719601443879746;0.14719601443879746;1
4.25;1.6393596310755;7;3;8;9;0.5;0.2808836427211441;0.2808836427211441;1
3.75;2.384848003542364;7;1;6;9;1.5;0.37437021946796173;0.37437021946796173;1
4.666666666666667;1.247219128924647;6;3;8;6;1.0;0.0684934889218775;0.06849348892187752;1
2.5;0.5;3;2;6;4;1.0;0.3608439182435161;0.36084391824351614;1
4.714285714285714;0.880630571852711;6;3;15;18;1.5;0.290846758164319;0.29084675816431904;1
5.285714285714286;1.6659862556700855;7;2;24;13;5.5;0.3102175077653016;0.31021750776530155;1
5.375;1.653594569415369;7;2;24;19;2.5;0.1827981908319351;0.18279819083193513;1
4.0;2.0;6;2;4;4;0.0;0.33333333333333337;0.3333333333333333;1
4.8;0.7483314773547882;6;4;7;17;5.0;0.192469333776694;0.192469333776694;1
4.0;1.6733200530681511;7;2;10;10;0.0;0.253322591967055;0.253322591967055;1
5.0;1.632993161855452;7;3;8;7;0.5;0.2763546310199411;0.2763546310199411;1
6.0;0.6324555320336759;7;5;13;17;2.0;0.22389258843575546;0.22389258843575546;1
3.5;2.5;6;1;5;2;1.5;0.4166666666666667;0.4166666666666667;1
5.0;0.0;5;5;4;1;1.5;0.0;0.0;1
3.8;1.469693845669907;6;2;10;9;0.5;0.25785439474418287;0.25785439474418287;1
4.666666666666667;1.699673171197595;7;3;7;7;0.0;0.3260736283202244;0.3260736283202244;1
5.2;1.7204650534085253;7;2;14;12;1.0;0.33859788256440343;0.33859788256440343;1
4.0;0.0;4;4;3;1;1.0;0.0;0.0;1
5.0;1.632993161855452;7;3;11;4;3.5;0.05516872126026279;0.05516872126026274;1
4.0;2.160246899469287;6;1;5;7;1.0;0.21602468994692867;0.21602468994692867;1
6.333333333333333;0.4714045207910317;7;6;15;4;5.5;0.0847387162859628;0.08473871628596279;1
5.0;1.0;6;4;4;6;1.0;0.08333333333333334;0.08333333333333331;1
4.0;2.160246899469287;7;2;5;7;1.0;0.42056004125370694;0.420560041253707;1
6.0;0.0;6;6;2;4;1.0;0.0;0.0;1
4.0;1.7320508075688772;7;3;10;6;2.0;0.280710145775038;0.280710145775038;1
3.0;1.4142135623730951;4;1;4;5;0.5;0.31180478223116176;0.31180478223116176;1
4.75;1.7853571071357126;7;3;4;15;5.5;0.08968166174594859;0.0896816617459486;1
5.0;1.4142135623730951;7;4;7;8;0.5;0.0336717514850737;0.033671751485073675;1
3.3333333333333335;2.6246692913372702;7;1;6;4;1.0;0.2208004403689453;0.2208004403689453;1
4.0;2.449489742783178;7;1;4;8;2.0;0.3251547686606586;0.3251547686606586;1
5.0;1.0;6;4;6;4;1.0;0.08333333333333331;0.08333333333333334;1
4.833333333333333;1.462494064565354;6;2;17;12;2.5;0.2618341054282885;0.2618341054282885;1
1.5;0.5;2;1;2;1;0.5;0.25;0.25;1
5.333333333333333;1.247219128924647;7;4;15;17;1.0;0.157341144738636;0.15734114473863597;1
5.5;1.5;7;4;14;8;3.0;0.23007319154866296;0.23007319154866296;1
4.4;2.4979991993593593;7;1;13;9;2.0;0.32596481593032367;0.3259648159303237;1
5.0;1.0;6;4;4;6;1.0;0.125;0.125;1
4.0;1.224744871391589;6;3;7;9;1.0;0.16002386974726265;0.16002386974726268;1
5.0;1.3333333333333333;7;3;23;22;0.5;0.24160841369950836;0.24160841369950836;1
4.333333333333333;0.9428090415820634;5;3;6;7;0.5;0.11331154474650633;0.1133115447465063;1
4.833333333333333;0.8975274678557507;6;4;15;14;0.5;0.16433554953054488;0.16433554953054488;1
4.25;1.6393596310755;7;3;8;9;0.5;0.15646951700112993;0.15646951700112996;1
5.5;0.5;6;5;4;7;1.5;0.15;0.15000000000000002;1
4.5;1.6072751268321592;7;2;12;15;1.5;0.2081923181105196;0.20819231811051964;1
6.75;0.4330127018922193;7;6;14;13;0.5;0.17526704600399357;0.1752670460039935;1
4.5;1.5;6;3;6;3;1.5;0.0;0.0;1
6.666666666666667;0.4714045207910317;7;6;11;9;1.0;0.2581500947188983;0.2581500947188983;1
4.0;0.0;4;4;2;2;0.0;0.0;0.0;1
4.0;3.0;7;1;4;4;0.0;0.2857142857142857;0.28571428571428575;1
4.25;1.7853571071357126;7;2;9;8;0.5;0.2700800618259674;0.2700800618259674;1
4.8;1.32664991614216;7;3;11;13;1.0;0.29091146154465947;0.29091146154465947;1
2.3333333333333335;1.247219128924647;4;1;4;3;0.5;0.31180478223116176;0.31180478223116176;1
4.5;1.8027756377319946;7;2;8;10;1.0;0.12062496695568967;0.12062496695568968;1
6.5;0.8660254037844386;7;5;14;12;1.0;0.06700593942604899;0.06700593942604897;1
5.0;2.160246899469287;7;2;8;7;0.5;0.033671751485073675;0.0336717514850737;1
5.0;1.0;6;4;5;5;0.0;0.20833333333333331;0.20833333333333334;1
4.0;3.0;7;1;4;4;0.0;0.2857142857142857;0.28571428571428575;1
4.0;0.0;4;4;2;6;2.0;0.25;0.25;1
3.2;1.469693845669907;5;1;6;10;2.0;0.2835489375751565;0.2835489375751565;1
3.0;0.0;3;3;3;3;0.0;0.16666666666666666;0.16666666666666666;1
5.0;1.2909944487358056;7;3;14;16;1.0;0.1839438744682643;0.1839438744682643;1
4.25;2.384848003542364;7;1;10;7;1.5;0.1914965231207787;0.1914965231207787;1
4.0;1.2909944487358056;6;2;13;11;1.0;0.24976841125182195;0.24976841125182195;1
3.5;2.5;6;1;6;1;2.5;0.08333333333333331;0.08333333333333333;1
4.8;1.9390719429665315;7;2;15;9;3.0;0.25555062599997597;0.25555062599997597;1
2.0;0.0;2;2;1;3;1.0;0.25;0.25;1
3.0;1.5811388300841898;5;1;6;6;0.0;0.35619517121937516;0.35619517121937516;1
3.75;2.0463381929681126;7;2;11;4;3.5;0.17745184744956957;0.17745184744956957;1
5.0;1.0954451150103321;6;3;14;11;1.5;0.3542754734823046;0.35427547348230465;1
4.75;2.277608394786075;7;1;5;14;4.5;0.12750883656186557;0.12750883656186557;1
7.0;0.0;7;7;7;7;0.0;0.07142857142857142;0.07142857142857142;1
5.5;1.5;7;4;1;10;4.5;0.07142857142857142;0.07142857142857145;1
4.833333333333333;1.863389981249825;7;2;13;16;1.5;0.27035082607789035;0.2703508260778904;1
5.0;2.345207879911715;7;1;8;12;2.0;0.3133350521012347;0.3133350521012347;1
4.5;1.6583123951777;6;2;10;8;1.0;0.0721687836487032;0.07216878364870323;1
5.5;0.5;6;5;8;3;2.5;0.06666666666666671;0.06666666666666665;1
3.5;1.5;5;2;4;3;0.5;0.04999999999999999;0.04999999999999999;1
4.0;1.5811388300841898;6;2;7;9;1.0;0.2848001248439177;0.2848001248439177;1
5.0;2.0;7;3;4;6;1.0;0.047619047619047616;0.047619047619047616;1
4.0;2.1213203435596424;7;1;7;9;1.0;0.27822207948005145;0.27822207948005145;1
6.0;0.0;6;6;2;4;1.0;0.0;0.0;1
3.5;2.5;6;1;6;1;2.5;0.08333333333333331;0.08333333333333333;1
7.0;0.0;7;7;6;8;1.0;0.14285714285714285;0.14285714285714288;1
5.0;2.1908902300206643;7;1;16;9;3.5;0.332903123740103;0.332903123740103;1
5.0;1.4907119849998598;7;2;19;26;3.5;0.22475876600803643;0.22475876600803643;1
5.333333333333333;0.4714045207910317;6;5;8;8;0.0;0.08164965809277258;0.08164965809277258;1
5.142857142857143;1.8070158058105024;7;1;23;13;5.0;0.2718740483607399;0.2718740483607399;1
5.25;1.7853571071357126;7;3;11;10;0.5;0.28276942182344844;0.2827694218234485;1
5.333333333333333;1.247219128924647;7;4;6;10;2.0;0.15725104500912732;0.15725104500912732;1
3.75;0.82915619758885;5;3;7;8;0.5;0.17295431317097718;0.17295431317097715;1
5.0;1.632993161855452;7;3;10;5;2.5;0.09374490831894225;0.09374490831894221;1
5.777777777777778;1.4740554623801776;7;3;28;24;2.0;0.18935886281228562;0.1893588628122856;1
3.5;1.5;5;2;6;1;2.5;0.09999999999999998;0.1;1
4.8;2.4;7;1;13;11;1.0;0.19954596990244727;0.19954596990244725;1
5.0;2.0;7;3;4;6;1.0;0.19047619047619047;0.1904761904761905;1
3.5;2.5;6;1;5;2;1.5;0.4166666666666667;0.4166666666666667;1
4.666666666666667;2.6246692913372702;7;1;9;5;2.0;0.34794143201242816;0.34794143201242816;1
4.333333333333333;1.8856180831641267;7;3;7;6;0.5;0.2944005871585938;0.29440058715859374;1
4.333333333333333;2.0548046676563256;7;2;7;6;0.5;0.033671751485073675;0.0336717514850737;1
4.5;1.8027756377319946;7;2;9;9;0.0;0.18308579454251853;0.18308579454251855;1
3.6666666666666665;1.247219128924647;5;2;6;5;0.5;0.26246692913372704;0.26246692913372704;1
3.5;1.5;5;2;6;8;1.0;0.3570714214271425;0.3570714214271425;1
2.6666666666666665;1.699673171197595;5;1;4;4;0.0;0.26246692913372704;0.26246692913372704;1
4.5;1.5;6;3;3;6;1.5;0.25;0.25;1
5.0;1.4142135623730951;6;3;7;8;0.5;0.13608276348795434;0.13608276348795434;1
5.0;0.0;5;5;7;8;0.5;0.09428090415820632;0.09428090415820632;1
3.6666666666666665;1.247219128924647;5;2;7;4;1.5;0.10274023338281628;0.10274023338281628;1
4.0;2.0;6;2;5;3;1.0;0.08333333333333331;0.08333333333333334;1
2.6666666666666665;0.4714045207910317;3;2;2;6;2.0;0.20786985482077452;0.20786985482077452;1
4.0;1.0;5;3;4;4;0.0;0.1333333333333333;0.13333333333333333;1
4.0;2.0;6;2;5;3;1.0;0.08333333333333331;0.08333333333333334;1
5.142857142857143;1.958758457257441;7;1;20;16;2.0;0.27334879054772737;0.27334879054772737;1
3.5;0.5;4;3;3;4;0.5;0.20833333333333331;0.20833333333333334;1
5.0;1.8708286933869707;7;2;11;9;1.0;0.22093839754602204;0.22093839754602204;1
4.833333333333333;1.7716909687891083;7;2;16;13;1.5;0.20908029357401842;0.20908029357401842;1
2.75;1.0897247358851685;4;1;5;6;0.5;0.36084391824351614;0.36084391824351614;1
4.5;2.179449471770337;7;1;6;12;3.0;0.1635074734608514;0.1635074734608514;1
4.75;2.277608394786075;7;1;10;9;0.5;0.3171943330167788;0.3171943330167788;1
3.0;2.0;5;1;2;4;1.0;0.2;0.2;1
6.0;0.0;6;6;7;5;1.0;0.08333333333333331;0.08333333333333334;1
3.0;1.0;4;2;2;4;1.0;0.25;0.25;1
5.0;1.5;7;2;22;18;2.0;0.2010034968700004;0.20100349687000038;1
4.666666666666667;1.247219128924647;6;3;6;8;1.0;0.06849348892187752;0.0684934889218775;1
5.666666666666667;0.4714045207910317;6;5;10;7;1.5;0.0684934889218775;0.06849348892187752;1
6.0;0.0;6;6;4;2;1.0;0.0;0.0;1
4.75;1.6393596310755;6;2;10;9;0.5;0.043301270189221926;0.043301270189221926;1
6.0;1.0;7;5;14;10;2.0;0.17437936593905293;0.1743793659390529;1
4.8;0.9797958971132712;6;3;8;16;4.0;0.17178798302300163;0.1717879830230017;1
4.5;0.5;5;4;5;4;0.5;0.04999999999999999;0.04999999999999999;1
3.0;1.0;4;2;2;4;1.0;0.125;0.125;1
6.0;0.6324555320336759;7;5;22;8;7.0;0.28859814429217817;0.28859814429217817;1
5.8;1.16619037896906;7;4;15;14;0.5;0.28725931461346826;0.28725931461346826;1
5.2;2.2271057451320084;7;1;7;19;6.0;0.3433858357584752;0.3433858357584752;1
4.0;1.224744871391589;6;3;8;8;0.0;0.13819269959814165;0.13819269959814165;1
5.6;1.0198039027185568;7;4;14;14;0.0;0.15627755992771786;0.1562775599277179;1
5.0;0.0;5;5;4;1;1.5;0.0;0.0;1
5.0;1.632993161855452;7;3;9;6;1.5;0.03990414314278264;0.03990414314278265;1
7.0;0.0;7;7;4;3;0.5;0.0;0.0;1
4.6;0.8;6;4;13;10;1.5;0.24326483054025255;0.24326483054025255;1
4.0;1.0;5;3;4;4;0.0;0.13333333333333333;0.1333333333333333;1
5.333333333333333;2.357022603955158;7;2;9;7;1.0;0.24281045302822785;0.24281045302822785;1
4.0;3.0;7;1;4;4;0.0;0.28571428571428575;0.2857142857142857;1
7.0;0.0;7;7;5;2;1.5;0.0;0.0;1
4.0;1.4142135623730951;6;2;8;12;2.0;0.26658332030842935;0.2665833203084294;1
2.3333333333333335;1.247219128924647;4;1;4;3;0.5;0.408248290463863;0.408248290463863;1
5.0;0.816496580927726;6;4;8;7;0.5;0.04714045207910316;0.04714045207910316;1
4.25;0.82915619758885;5;3;8;9;0.5;0.15695673501531135;0.15695673501531135;1
3.3333333333333335;2.0548046676563256;6;1;5;5;0.0;0.2832788618662658;0.28327886186626583;1
3.3333333333333335;1.247219128924647;5;2;5;5;0.0;0.29979416807182313;0.29979416807182313;1
4.0;2.160246899469287;7;2;7;5;1.0;0.15592764051101984;0.15592764051101984;1
5.0;1.0;6;4;4;6;1.0;0.08333333333333334;0.08333333333333331;1
7.0;0.0;7;7;5;2;1.5;0.0;0.0;1
4.0;0.0;4;4;4;4;0.0;0.0;0.0;1
6.0;0.0;6;6;4;2;1.0;0.0;0.0;1
4.75;2.48746859276655;7;1;11;8;1.5;0.19804529475731103;0.19804529475731103;1
5.25;0.82915619758885;6;4;12;9;1.5;0.20526913227922672;0.2052691322792267;1
4.0;0.816496580927726;5;3;8;4;2.0;0.24608038433722332;0.24608038433722332;1
5.555555555555555;1.640535895581489;7;3;25;25;0.0;0.14349260976000655;0.14349260976000652;1
6.333333333333333;0.4714045207910317;7;6;12;7;2.5;0.14329738162910946;0.14329738162910943;1
4.666666666666667;1.699673171197595;7;3;6;8;1.0;0.13619843096611517;0.1361984309661152;1
2.0;1.0;3;1;1;3;1.0;0.5;0.5;1
5.5;1.2583057392117916;7;3;19;14;2.5;0.23552180693504818;0.2355218069350482;1
5.25;1.479019945774904;7;3;12;9;1.5;0.09735737285838511;0.0973573728583851;1
5.4;1.3564659966250536;7;3;12;15;1.5;0.21641481961654074;0.21641481961654074;1
4.333333333333333;2.357022603955158;6;1;8;5;1.5;0.3424674446093876;0.3424674446093876;1
3.25;1.7853571071357126;6;1;8;5;1.5;0.32004773949452536;0.32004773949452536;1
3.25;0.4330127018922193;4;3;5;8;1.5;0.2465033242958173;0.24650332429581734;1
5.333333333333333;0.9428090415820634;6;4;9;7;1.0;0.28327886186626583;0.2832788618662658;1
4.0;0.0;4;4;4;4;0.0;0.0;0.0;1
4.75;1.920286436967152;7;2;7;12;2.5;0.11675622170198234;0.11675622170198234;1
4.0;2.23606797749979;7;1;9;7;1.0;0.2835933180948155;0.2835933180948155;1
7.0;0.0;7;7;0;7;3.5;0.0;0.0;1
4.75;1.479019945774904;7;3;9;10;0.5;0.1894569082087724;0.1894569082087724;1
5.666666666666667;1.8856180831641267;7;3;7;10;1.5;0.35634832254989923;0.3563483225498991;1
4.25;2.384848003542364;7;1;8;9;0.5;0.35490369489913914;0.35490369489913914;1
3.75;1.6393596310755;5;1;8;7;0.5;0.2814582562299425;0.2814582562299425;1
3.4;1.019803902718557;5;2;7;10;1.5;0.30250803478769145;0.3025080347876914;1
4.0;1.6733200530681511;6;1;10;10;0.0;0.31151957313216205;0.31151957313216205;1
4.666666666666667;2.0548046676563256;7;2;10;4;3.0;0.2208004403689453;0.2208004403689453;1
5.333333333333333;0.4714045207910317;6;5;9;7;1.0;0.04714045207910316;0.04714045207910316;1
4.0;1.7888543819998317;7;2;11;9;1.0;0.27297969490824686;0.27297969490824686;1
4.5;1.5;6;3;5;4;0.5;0.08333333333333331;0.08333333333333334;1
5.4;1.3564659966250536;7;3;11;16;2.5;0.18967450338292727;0.18967450338292727;1
4.333333333333333;1.699673171197595;6;2;8;5;1.5;0.21602468994692867;0.21602468994692867;1
5.25;1.0897247358851685;7;4;12;9;1.5;0.1397428396179561;0.13974283961795606;1
5.5;0.5;6;5;9;2;3.5;0.016666666666666663;0.016666666666666677;1
4.6;2.33238075793812;7;1;11;12;0.5;0.2649879131287093;0.2649879131287093;1
4.333333333333333;2.494438257849294;7;1;6;7;0.5;0.2763546310199411;0.2763546310199411;1
6.0;0.0;6;6;1;5;2.0;0.0;0.0;1
4.0;1.0;5;3;5;3;1.0;0.23333333333333336;0.2333333333333333;1
5.0;0.816496580927726;6;4;5;10;2.5;0.2454524670486058;0.2454524670486058;1
5.0;1.4142135623730951;6;3;7;8;0.5;0.07856742013183862;0.0785674201318386;1
5.333333333333333;1.4907119849998596;7;3;16;16;0.0;0.29436314284221377;0.2943631428422138;1
7.0;0.0;7;7;3;4;0.5;0.0;0.0;1
5.333333333333333;1.247219128924647;7;4;9;7;1.0;0.1313198307917874;0.13131983079178738;1
6.0;0.816496580927726;7;5;7;11;2.0;0.20282708374556555;0.20282708374556557;1
5.8;2.4000000000000004;7;1;16;13;1.5;0.2138089935299395;0.2138089935299395;1
6.0;0.0;6;6;2;4;1.0;0.0;0.0;1
5.0;1.632993161855452;7;3;8;7;0.5;0.3364480330029656;0.3364480330029656;1
4.666666666666667;1.247219128924647;6;3;5;9;2.0;0.03142696805273547;0.03142696805273544;1
5.333333333333333;0.4714045207910317;6;5;8;8;0.0;0.08164965809277258;0.08164965809277258;1
7.0;0.0;7;7;5;9;2.0;0.21428571428571427;0.21428571428571427;1
3.6666666666666665;0.4714045207910317;4;3;7;4;1.5;0.10393492741038726;0.10393492741038726;1
5.0;1.0;6;4;4;6;1.0;0.08333333333333334;0.08333333333333331;1
4.333333333333333;1.247219128924647;6;3;7;6;0.5;0.1712337223046938;0.17123372230469378;1
4.25;2.384848003542364;7;1;7;10;1.5;0.2876915707998708;0.2876915707998708;1
3.25;1.0897247358851685;5;2;8;5;1.5;0.3605551275463989;0.3605551275463989;1
3.6666666666666665;1.8856180831641267;5;1;8;3;2.5;0.16329931618554522;0.16329931618554522;1
5.0;1.8257418583505538;7;2;10;20;5.0;0.1582955359268904;0.15829553592689044;1
3.3333333333333335;0.9428090415820634;4;2;5;5;0.0;0.31180478223116176;0.31180478223116176;1
6.25;0.82915619758885;7;5;18;7;5.5;0.17123004377490672;0.1712300437749067;1
4.5;1.5;6;3;4;5;0.5;0.4166666666666667;0.4166666666666667;1
4.333333333333333;0.9428090415820634;5;3;8;5;1.5;0.2494438257849294;0.2494438257849294;1
4.0;1.0;5;3;6;2;2.0;0.06666666666666671;0.06666666666666665;1
5.5;0.5;6;5;7;4;1.5;0.033333333333333326;0.033333333333333354;1
4.0;0.0;4;4;1;3;1.0;0.0;0.0;1
3.5;0.5;4;3;5;2;1.5;0.041666666666666685;0.04166666666666666;1
6.5;0.5;7;6;6;7;0.5;0.11904761904761904;0.11904761904761904;1
5.0;1.7320508075688772;7;2;22;18;2.0;0.23971602359275063;0.23971602359275065;1
4.0;3.0;7;1;4;4;0.0;0.2857142857142857;0.28571428571428575;1
4.333333333333333;0.4714045207910317;5;4;7;6;0.5;0.04714045207910316;0.04714045207910316;1
5.0;2.160246899469287;7;2;7;8;0.5;0.34576223667923756;0.34576223667923756;1
3.0;1.224744871391589;5;2;6;6;0.0;0.3662876829305985;0.3662876829305985;1
4.2;1.16619037896906;6;3;8;13;2.5;0.18451136670797397;0.18451136670797397;1
4.5;1.5;6;3;4;5;0.5;0.16666666666666666;0.16666666666666666;1
4.333333333333333;0.9428090415820634;5;3;4;9;2.5;0.08314794192830981;0.08314794192830983;1
7.0;0.0;7;7;5;2;1.5;0.0;0.0;1
4.875;1.6909686573085854;7;3;20;19;0.5;0.22538625827565692;0.22538625827565695;1
4.0;0.0;4;4;5;3;1.0;0.125;0.125;1
3.5;0.5;4;3;4;3;0.5;0.375;0.375;1
4.6;2.0591260281974;7;1;14;9;2.5;0.27430224817891863;0.27430224817891863;1
3.6666666666666665;2.0548046676563256;6;1;5;6;0.5;0.31180478223116176;0.31180478223116176;1
2.5;0.5;3;2;3;2;0.5;0.33333333333333337;0.3333333333333333;1
3.3333333333333335;1.699673171197595;5;1;2;8;3.0;0.42491829279939874;0.42491829279939874;1
4.8;1.469693845669907;7;3;14;10;2.0;0.23406106147513348;0.23406106147513348;1
4.0;0.816496580927726;5;3;7;5;1.0;0.19309052441091967;0.19309052441091962;1
4.0;0.0;4;4;1;3;1.0;0.0;0.0;1
4.2;1.469693845669907;7;3;10;11;0.5;0.33502969713024505;0.335029697130245;1
4.75;2.277608394786075;7;1;13;6;3.5;0.2193934898791679;0.2193934898791679;1
5.75;0.82915619758885;7;5;12;11;0.5;0.07717922423205109;0.07717922423205109;1
4.333333333333333;2.0548046676563256;7;2;3;10;3.5;0.12710807442894417;0.12710807442894417;1
4.666666666666667;2.6246692913372702;7;1;7;7;0.0;0.25421614885788835;0.25421614885788835;1
4.0;2.0816659994661326;7;1;12;12;0.0;0.34115446554685436;0.34115446554685436;1
4.333333333333333;2.494438257849294;7;1;9;4;2.5;0.25590531128656;0.25590531128656;1
5.0;0.0;5;5;8;7;0.5;0.18856180831641267;0.18856180831641264;1
4.0;0.0;4;4;2;6;2.0;0.0;0.0;1
3.25;0.82915619758885;4;2;6;7;0.5;0.24999999999999997;0.24999999999999997;1
6.0;0.8944271909999159;7;5;15;15;0.0;0.34104813765734965;0.34104813765734965;1
4.0;0.0;4;4;4;4;0.0;0.25;0.25;1
4.5;1.5;6;3;6;3;1.5;0.0;0.0;1
4.0;0.0;4;4;3;1;1.0;0.0;0.0;1
3.5;1.5;5;2;4;3;0.5;0.04999999999999999;0.04999999999999999;1
2.0;1.0;3;1;2;2;0.0;0.33333333333333337;0.3333333333333333;1
5.0;1.0;6;4;7;3;2.0;0.25;0.25;1
4.333333333333333;1.699673171197595;6;2;7;6;0.5;0.3402976184691901;0.3402976184691901;1
3.3333333333333335;0.9428090415820634;4;2;4;6;1.0;0.408248290463863;0.408248290463863;1
1.5;0.5;2;1;1;2;0.5;0.25;0.25;1
2.0;1.0;3;1;2;2;0.0;0.3333333333333333;0.33333333333333337;1
4.0;1.6733200530681511;6;1;9;11;1.0;0.22666666666666668;0.22666666666666668;1
4.5;1.5;6;3;4;5;0.5;0.3333333333333333;0.33333333333333337;1
3.5;1.5;5;2;3;4;0.5;0.04999999999999999;0.04999999999999999;1
5.333333333333333;1.8856180831641267;7;2;17;15;1.0;0.18719268087519508;0.18719268087519506;1
5.666666666666667;2.1343747458109497;7;1;17;17;0.0;0.287033989206748;0.287033989206748;1
5.333333333333333;1.1055415967851332;7;4;12;20;4.0;0.2422406975624772;0.24224069756247724;1
4.0;3.0;7;1;6;2;2.0;0.14285714285714285;0.14285714285714285;1
5.0;0.0;5;5;3;7;2.0;0.1;0.10000000000000003;1
6.0;0.0;6;6;4;8;2.0;0.16666666666666669;0.16666666666666669;1
6.166666666666667;1.462494064565354;7;3;24;13;5.5;0.20097551209683492;0.20097551209683492;1
5.5;1.5;7;4;4;7;1.5;0.08928571428571427;0.0892857142857143;1
3.0;1.0;4;2;1;5;2.0;0.125;0.125;1
4.0;1.7320508075688772;6;2;12;12;0.0;0.29917582261858355;0.29917582261858355;1
5.5;0.5;6;5;4;7;1.5;0.033333333333333354;0.033333333333333326;1
3.6666666666666665;1.699673171197595;6;2;5;6;0.5;0.13608276348795434;0.13608276348795434;1
4.5;0.5;5;4;6;3;1.5;0.15000000000000002;0.15;1
